Date Time,Water Level,Sigma,O,F,R,L,Quality
7/7/16 12:54,0.17,5.00E-03,0,0,0,0,v
7/7/16 13:00,0.2,5.00E-03,0,0,0,0,v
7/7/16 13:06,0.24,5.00E-03,0,0,0,0,v
7/7/16 13:12,0.28,5.00E-03,0,0,0,0,v
7/7/16 13:18,0.32,5.00E-03,0,0,0,0,v
7/7/16 13:24,0.36,5.00E-03,0,0,0,0,v
7/7/16 13:30,0.4,0,0,0,0,0,v
7/7/16 13:36,0.44,5.00E-03,0,0,0,0,v
7/7/16 13:42,0.47,4.00E-03,0,0,0,0,v
7/7/16 13:48,0.51,4.00E-03,0,0,0,0,v
7/7/16 13:54,0.54,5.00E-03,0,0,0,0,v
7/7/16 14:00,0.58,3.00E-03,0,0,0,0,v
7/7/16 14:06,0.61,4.00E-03,0,0,0,0,v
7/7/16 14:12,0.63,3.00E-03,0,0,0,0,v
7/7/16 14:18,0.66,4.00E-03,0,0,0,0,v
7/7/16 14:24,0.69,3.00E-03,0,0,0,0,v
7/7/16 14:30,0.72,0,0,0,0,0,v
7/7/16 14:36,0.74,2.00E-03,0,0,0,0,v
7/7/16 14:42,0.76,2.00E-03,0,0,0,0,v
7/7/16 14:48,0.78,3.00E-03,0,0,0,0,v
7/7/16 14:54,0.8,3.00E-03,0,0,0,0,v
7/7/16 15:00,0.83,4.00E-03,0,0,0,0,v
7/7/16 15:06,0.85,4.00E-03,0,0,0,0,v
7/7/16 15:12,0.87,2.00E-03,0,0,0,0,v
7/7/16 15:18,0.89,4.00E-03,0,0,0,0,v
7/7/16 15:24,0.91,7.00E-03,0,0,0,0,v
7/7/16 15:30,0.92,5.00E-03,0,0,0,0,v
7/7/16 15:36,0.93,0,1,0,0,0,v
7/7/16 15:42,0.94,0,0,0,0,0,v
7/7/16 15:48,0.96,0.01,0,0,0,0,v
7/7/16 15:54,0.95,0.01,0,0,0,0,v
7/7/16 16:00,0.95,0.01,0,0,0,0,v
7/7/16 16:06,0.94,8.00E-03,0,0,0,0,v
7/7/16 16:12,0.93,6.00E-03,0,0,0,0,v
7/7/16 16:18,0.92,6.00E-03,0,0,0,0,v
7/7/16 16:24,0.9,7.00E-03,0,0,0,0,v
7/7/16 16:30,0.88,5.00E-03,0,0,0,0,v
7/7/16 16:36,0.85,7.00E-03,0,0,0,0,v
7/7/16 16:42,0.82,5.00E-03,0,0,0,0,v
7/7/16 16:48,0.79,4.00E-03,0,0,0,0,v
7/7/16 16:54,0.76,5.00E-03,0,0,0,0,v
7/7/16 17:00,0.73,4.00E-03,0,0,0,0,v
7/7/16 17:06,0.69,5.00E-03,0,0,0,0,v
7/7/16 17:12,0.66,3.00E-03,0,0,0,0,v
7/7/16 17:18,0.62,5.00E-03,0,0,0,0,v
7/7/16 17:24,0.59,5.00E-03,0,0,0,0,v
7/7/16 17:30,0.55,7.00E-03,0,0,0,0,v
7/7/16 17:36,0.51,5.00E-03,0,0,0,0,v
7/7/16 17:42,0.48,5.00E-03,0,0,0,0,v
7/7/16 17:48,0.44,5.00E-03,0,0,0,0,v
7/7/16 17:54,0.4,4.00E-03,0,0,0,0,v
7/7/16 18:00,0.37,5.00E-03,0,0,0,0,v
7/7/16 18:06,0.33,4.00E-03,0,0,0,0,v
7/7/16 18:12,0.3,4.00E-03,0,0,0,0,v
7/7/16 18:18,0.27,9.00E-03,0,0,0,0,v
7/7/16 18:24,0.23,5.00E-03,0,0,0,0,v
7/7/16 18:30,0.2,5.00E-03,0,0,0,0,v
7/7/16 18:36,0.17,5.00E-03,0,0,0,0,v
7/7/16 18:42,0.14,5.00E-03,0,0,0,0,v
7/7/16 18:48,0.11,4.00E-03,0,0,0,0,v
7/7/16 18:54,0.07,4.00E-03,0,0,0,0,v
7/7/16 19:00,0.04,4.00E-03,0,0,0,0,v
7/7/16 19:06,0.01,4.00E-03,0,0,0,0,v
7/7/16 19:12,-0.01,4.00E-03,0,0,0,0,v
7/7/16 19:18,-0.04,4.00E-03,0,0,0,0,v
7/7/16 19:24,-0.08,4.00E-03,0,0,0,0,v
7/7/16 19:30,-0.11,4.00E-03,0,0,0,0,v
7/7/16 19:36,-0.14,4.00E-03,0,0,0,0,v
7/7/16 19:42,-0.17,4.00E-03,0,0,0,0,v
7/7/16 19:48,-0.2,4.00E-03,0,0,0,0,v
7/7/16 19:54,-0.24,5.00E-03,0,0,0,0,v
7/7/16 20:00,-0.27,5.00E-03,0,0,0,0,v
7/7/16 20:06,-0.31,5.00E-03,0,0,0,0,v
7/7/16 20:12,-0.34,4.00E-03,0,0,0,0,v
7/7/16 20:18,-0.37,5.00E-03,0,0,0,0,v
7/7/16 20:24,-0.4,5.00E-03,0,0,0,0,v
7/7/16 20:30,-0.44,4.00E-03,0,0,0,0,v
7/7/16 20:36,-0.47,5.00E-03,0,0,0,0,v
7/7/16 20:42,-0.5,5.00E-03,0,0,0,0,v
7/7/16 20:48,-0.54,5.00E-03,0,0,0,0,v
7/7/16 20:54,-0.57,5.00E-03,0,0,0,0,v
7/7/16 21:00,-0.6,4.00E-03,0,0,0,0,v
7/7/16 21:06,-0.63,4.00E-03,0,0,0,0,v
7/7/16 21:12,-0.66,4.00E-03,0,0,0,0,v
7/7/16 21:18,-0.69,4.00E-03,0,0,0,0,v
7/7/16 21:24,-0.72,4.00E-03,0,0,0,0,v
7/7/16 21:30,-0.75,3.00E-03,0,0,0,0,v
7/7/16 21:36,-0.78,3.00E-03,0,0,0,0,v
7/7/16 21:42,-0.81,4.00E-03,0,0,0,0,v
7/7/16 21:48,-0.84,3.00E-03,0,0,0,0,v
7/7/16 21:54,-0.86,4.00E-03,0,0,0,0,v
7/7/16 22:00,-0.89,3.00E-03,0,0,0,0,v
7/7/16 22:06,-0.91,4.00E-03,0,0,0,0,v
7/7/16 22:12,-0.93,3.00E-03,0,0,0,0,v
7/7/16 22:18,-0.95,3.00E-03,0,0,0,0,v
7/7/16 22:24,-0.97,2.00E-03,0,0,0,0,v
7/7/16 22:30,-0.98,1.00E-03,0,0,0,0,v
7/7/16 22:36,-0.99,1.00E-03,0,0,0,0,v
7/7/16 22:42,-0.99,1.00E-03,0,0,0,0,v
7/7/16 22:48,-0.97,2.00E-03,0,0,0,0,v
7/7/16 22:54,-0.95,4.00E-03,0,0,0,0,v
7/7/16 23:00,-0.9,8.00E-03,0,0,0,0,v
7/7/16 23:06,-0.84,9.00E-03,0,0,0,0,v
7/7/16 23:12,-0.77,0.01,0,0,0,0,v
7/7/16 23:18,-0.69,0.01,0,0,0,0,v
7/7/16 23:24,-0.62,9.00E-03,0,0,0,0,v
7/7/16 23:30,-0.55,9.00E-03,0,0,0,0,v
7/7/16 23:36,-0.47,9.00E-03,0,0,0,0,v
7/7/16 23:42,-0.4,9.00E-03,0,0,0,0,v
7/7/16 23:48,-0.33,8.00E-03,0,0,0,0,v
7/7/16 23:54,-0.27,8.00E-03,0,0,0,0,v
7/8/16 00:00,-0.21,7.00E-03,0,0,0,0,v
7/8/16 00:06,-0.15,7.00E-03,0,0,0,0,v
7/8/16 00:12,-0.09,7.00E-03,0,0,0,0,v
7/8/16 00:18,-0.04,6.00E-03,0,0,0,0,v
7/8/16 00:24,4.00E-03,6.00E-03,0,0,0,0,v
7/8/16 00:30,0.05,6.00E-03,0,0,0,0,v
7/8/16 00:36,0.09,5.00E-03,0,0,0,0,v
7/8/16 00:42,0.14,6.00E-03,0,0,0,0,v
7/8/16 00:48,0.18,5.00E-03,0,0,0,0,v
7/8/16 00:54,0.22,5.00E-03,0,0,0,0,v
7/8/16 01:00,0.26,5.00E-03,0,0,0,0,v
7/8/16 01:06,0.3,5.00E-03,0,0,0,0,v
7/8/16 01:12,0.35,6.00E-03,0,0,0,0,v
7/8/16 01:18,0.39,4.00E-03,0,0,0,0,v
7/8/16 01:24,0.43,5.00E-03,0,0,0,0,v
7/8/16 01:30,0.47,5.00E-03,0,0,0,0,v
7/8/16 01:36,0.51,5.00E-03,0,0,0,0,v
7/8/16 01:42,0.55,6.00E-03,0,0,0,0,v
7/8/16 01:48,0.59,5.00E-03,0,0,0,0,v
7/8/16 01:54,0.62,5.00E-03,0,0,0,0,v
7/8/16 02:00,0.66,3.00E-03,0,0,0,0,v
7/8/16 02:06,0.69,4.00E-03,0,0,0,0,v
7/8/16 02:12,0.72,4.00E-03,0,0,0,0,v
7/8/16 02:18,0.76,4.00E-03,0,0,0,0,v
7/8/16 02:24,0.79,3.00E-03,0,0,0,0,v
7/8/16 02:30,0.81,3.00E-03,0,0,0,0,v
7/8/16 02:36,0.84,3.00E-03,0,0,0,0,v
7/8/16 02:42,0.87,3.00E-03,0,0,0,0,v
7/8/16 02:48,0.89,4.00E-03,0,0,0,0,v
7/8/16 02:54,0.92,4.00E-03,0,0,0,0,v
7/8/16 03:00,0.95,3.00E-03,0,0,0,0,v
7/8/16 03:06,0.98,3.00E-03,0,0,0,0,v
7/8/16 03:12,1,4.00E-03,0,0,0,0,v
7/8/16 03:18,1.03,4.00E-03,0,0,0,0,v
7/8/16 03:24,1.06,3.00E-03,0,0,0,0,v
7/8/16 03:30,1.08,3.00E-03,0,0,0,0,v
7/8/16 03:36,1.1,2.00E-03,0,0,0,0,v
7/8/16 03:42,1.12,3.00E-03,0,0,0,0,v
7/8/16 03:48,1.13,2.00E-03,0,0,0,0,v
7/8/16 03:54,1.14,0.01,0,0,0,0,v
7/8/16 04:00,1.14,5.00E-03,0,0,0,0,v
7/8/16 04:06,1.15,2.00E-03,0,0,0,0,v
7/8/16 04:12,1.15,2.00E-03,0,0,0,0,v
7/8/16 04:18,1.14,2.00E-03,0,0,0,0,v
7/8/16 04:24,1.14,2.00E-03,0,0,0,0,v
7/8/16 04:30,1.12,2.00E-03,0,0,0,0,v
7/8/16 04:36,1.11,5.00E-03,0,0,0,0,v
7/8/16 04:42,1.09,4.00E-03,0,0,0,0,v
7/8/16 04:48,1.07,4.00E-03,0,0,0,0,v
7/8/16 04:54,1.06,2.00E-03,0,0,0,0,v
7/8/16 05:00,1.03,4.00E-03,0,0,0,0,v
7/8/16 05:06,1,5.00E-03,0,0,0,0,v
7/8/16 05:12,0.96,5.00E-03,0,0,0,0,v
7/8/16 05:18,0.92,5.00E-03,0,0,0,0,v
7/8/16 05:24,0.89,4.00E-03,0,0,0,0,v
7/8/16 05:30,0.85,5.00E-03,0,0,0,0,v
7/8/16 05:36,0.82,5.00E-03,0,0,0,0,v
7/8/16 05:42,0.78,5.00E-03,0,0,0,0,v
7/8/16 05:48,0.74,5.00E-03,0,0,0,0,v
7/8/16 05:54,0.7,5.00E-03,0,0,0,0,v
7/8/16 06:00,0.66,5.00E-03,0,0,0,0,v
7/8/16 06:06,0.63,5.00E-03,0,0,0,0,v
7/8/16 06:12,0.59,5.00E-03,0,0,0,0,v
7/8/16 06:18,0.55,5.00E-03,0,0,0,0,v
7/8/16 06:24,0.52,4.00E-03,0,0,0,0,v
7/8/16 06:30,0.48,5.00E-03,0,0,0,0,v
7/8/16 06:36,0.45,5.00E-03,0,0,0,0,v
7/8/16 06:42,0.41,5.00E-03,0,0,0,0,v
7/8/16 06:48,0.38,4.00E-03,0,0,0,0,v
7/8/16 06:54,0.34,4.00E-03,0,0,0,0,v
7/8/16 07:00,0.31,4.00E-03,0,0,0,0,v
7/8/16 07:06,0.28,4.00E-03,0,0,0,0,v
7/8/16 07:12,0.25,5.00E-03,0,0,0,0,v
7/8/16 07:18,0.22,4.00E-03,0,0,0,0,v
7/8/16 07:24,0.18,4.00E-03,0,0,0,0,v
7/8/16 07:30,0.15,4.00E-03,0,0,0,0,v
7/8/16 07:36,0.12,4.00E-03,0,0,0,0,v
7/8/16 07:42,0.09,4.00E-03,0,0,0,0,v
7/8/16 07:48,0.06,3.00E-03,0,0,0,0,v
7/8/16 07:54,0.03,5.00E-03,0,0,0,0,v
7/8/16 08:00,4.00E-03,4.00E-03,0,0,0,0,v
7/8/16 08:06,-0.02,4.00E-03,0,0,0,0,v
7/8/16 08:12,-0.06,5.00E-03,0,0,0,0,v
7/8/16 08:18,-0.09,4.00E-03,0,0,0,0,v
7/8/16 08:24,-0.12,4.00E-03,0,0,0,0,v
7/8/16 08:30,-0.15,4.00E-03,0,0,0,0,v
7/8/16 08:36,-0.19,4.00E-03,0,0,0,0,v
7/8/16 08:42,-0.22,4.00E-03,0,0,0,0,v
7/8/16 08:48,-0.26,4.00E-03,0,0,0,0,v
7/8/16 08:54,-0.29,5.00E-03,0,0,0,0,v
7/8/16 09:00,-0.32,4.00E-03,0,0,0,0,v
7/8/16 09:06,-0.36,6.00E-03,0,0,0,0,v
7/8/16 09:12,-0.39,4.00E-03,0,0,0,0,v
7/8/16 09:18,-0.42,4.00E-03,0,0,0,0,v
7/8/16 09:24,-0.46,6.00E-03,0,0,0,0,v
7/8/16 09:30,-0.49,5.00E-03,0,0,0,0,v
7/8/16 09:36,-0.52,4.00E-03,0,0,0,0,v
7/8/16 09:42,-0.55,4.00E-03,0,0,0,0,v
7/8/16 09:48,-0.58,4.00E-03,0,0,0,0,v
7/8/16 09:54,-0.61,4.00E-03,0,0,0,0,v
7/8/16 10:00,-0.64,3.00E-03,0,0,0,0,v
7/8/16 10:06,-0.67,4.00E-03,0,0,0,0,v
7/8/16 10:12,-0.7,3.00E-03,0,0,0,0,v
7/8/16 10:18,-0.72,5.00E-03,0,0,0,0,v
7/8/16 10:24,-0.75,3.00E-03,0,0,0,0,v
7/8/16 10:30,-0.78,2.00E-03,0,0,0,0,v
7/8/16 10:36,-0.8,4.00E-03,0,0,0,0,v
7/8/16 10:42,-0.83,4.00E-03,0,0,0,0,v
7/8/16 10:48,-0.85,3.00E-03,0,0,0,0,v
7/8/16 10:54,-0.88,3.00E-03,0,0,0,0,v
7/8/16 11:00,-0.89,2.00E-03,0,0,0,0,v
7/8/16 11:06,-0.91,2.00E-03,0,0,0,0,v
7/8/16 11:12,-0.93,2.00E-03,0,0,0,0,v
7/8/16 11:18,-0.94,2.00E-03,0,0,0,0,v
7/8/16 11:24,-0.94,1.00E-03,0,0,0,0,v
7/8/16 11:30,-0.94,2.00E-03,0,0,0,0,v
7/8/16 11:36,-0.92,3.00E-03,0,0,0,0,v
7/8/16 11:42,-0.89,5.00E-03,0,0,0,0,v
7/8/16 11:48,-0.85,7.00E-03,0,0,0,0,v
7/8/16 11:54,-0.8,8.00E-03,0,0,0,0,v
7/8/16 12:00,-0.74,8.00E-03,0,0,0,0,v
7/8/16 12:06,-0.68,8.00E-03,0,0,0,0,v
7/8/16 12:12,-0.61,8.00E-03,0,0,0,0,v
7/8/16 12:18,-0.54,9.00E-03,0,0,0,0,v
7/8/16 12:24,-0.47,9.00E-03,0,0,0,0,v
7/8/16 12:30,-0.4,8.00E-03,0,0,0,0,v
7/8/16 12:36,-0.34,8.00E-03,0,0,0,0,v
7/8/16 12:42,-0.28,8.00E-03,0,0,0,0,v
7/8/16 12:48,-0.22,7.00E-03,0,0,0,0,v
7/8/16 12:54,-0.16,7.00E-03,0,0,0,0,v
7/8/16 13:00,-0.11,6.00E-03,0,0,0,0,v
7/8/16 13:06,-0.06,6.00E-03,0,0,0,0,v
7/8/16 13:12,-0.01,6.00E-03,0,0,0,0,v
7/8/16 13:18,0.03,6.00E-03,0,0,0,0,v
7/8/16 13:24,0.07,5.00E-03,0,0,0,0,v
7/8/16 13:30,0.12,6.00E-03,0,0,0,0,v
7/8/16 13:36,0.16,5.00E-03,0,0,0,0,v
7/8/16 13:42,0.21,6.00E-03,0,0,0,0,v
7/8/16 13:48,0.25,5.00E-03,0,0,0,0,v
7/8/16 13:54,0.29,6.00E-03,0,0,0,0,v
7/8/16 14:00,0.33,6.00E-03,0,0,0,0,v
7/8/16 14:06,0.37,6.00E-03,0,0,0,0,v
7/8/16 14:12,0.41,4.00E-03,0,0,0,0,v
7/8/16 14:18,0.45,5.00E-03,0,0,0,0,v
7/8/16 14:24,0.48,5.00E-03,0,0,0,0,v
7/8/16 14:30,0.52,4.00E-03,0,0,0,0,v
7/8/16 14:36,0.55,4.00E-03,0,0,0,0,v
7/8/16 14:42,0.58,4.00E-03,0,0,0,0,v
7/8/16 14:48,0.62,4.00E-03,0,0,0,0,v
7/8/16 14:54,0.65,4.00E-03,0,0,0,0,v
7/8/16 15:00,0.68,4.00E-03,0,0,0,0,v
7/8/16 15:06,0.7,5.00E-03,0,0,0,0,v
7/8/16 15:12,0.73,5.00E-03,0,0,0,0,v
7/8/16 15:18,0.75,5.00E-03,0,0,0,0,v
7/8/16 15:24,0.78,3.00E-03,0,0,0,0,v
7/8/16 15:30,0.8,2.00E-03,0,0,0,0,v
7/8/16 15:36,0.83,4.00E-03,0,0,0,0,v
7/8/16 15:42,0.86,3.00E-03,0,0,0,0,v
7/8/16 15:48,0.88,3.00E-03,0,0,0,0,v
7/8/16 15:54,0.9,3.00E-03,0,0,0,0,v
7/8/16 16:00,0.92,3.00E-03,0,0,0,0,v
7/8/16 16:06,0.94,5.00E-03,0,0,0,0,v
7/8/16 16:12,0.96,5.00E-03,0,0,0,0,v
7/8/16 16:18,0.97,4.00E-03,0,0,0,0,v
7/8/16 16:24,0.98,2.00E-03,0,0,0,0,v
7/8/16 16:30,0.99,3.00E-03,0,0,0,0,v
7/8/16 16:36,0.99,2.00E-03,0,0,0,0,v
7/8/16 16:42,1,2.00E-03,0,0,0,0,v
7/8/16 16:48,0.99,8.00E-03,0,0,0,0,v
7/8/16 16:54,0.99,5.00E-03,0,0,0,0,v
7/8/16 17:00,0.98,3.00E-03,0,0,0,0,v
7/8/16 17:06,0.97,3.00E-03,0,0,0,0,v
7/8/16 17:12,0.96,4.00E-03,0,0,0,0,v
7/8/16 17:18,0.93,4.00E-03,0,0,0,0,v
7/8/16 17:24,0.91,2.00E-03,0,0,0,0,v
7/8/16 17:30,0.88,4.00E-03,0,0,0,0,v
7/8/16 17:36,0.86,5.00E-03,0,0,0,0,v
7/8/16 17:42,0.83,3.00E-03,0,0,0,0,v
7/8/16 17:48,0.81,5.00E-03,0,0,0,0,v
7/8/16 17:54,0.78,5.00E-03,0,0,0,0,v
7/8/16 18:00,0.74,5.00E-03,0,0,0,0,v
7/8/16 18:06,0.7,5.00E-03,0,0,0,0,v
7/8/16 18:12,0.66,5.00E-03,0,0,0,0,v
7/8/16 18:18,0.63,4.00E-03,0,0,0,0,v
7/8/16 18:24,0.6,3.00E-03,0,0,0,0,v
7/8/16 18:30,0.57,5.00E-03,0,0,0,0,v
7/8/16 18:36,0.52,5.00E-03,0,0,0,0,v
7/8/16 18:42,0.49,5.00E-03,0,0,0,0,v
7/8/16 18:48,0.45,4.00E-03,0,0,0,0,v
7/8/16 18:54,0.42,4.00E-03,0,0,0,0,v
7/8/16 19:00,0.39,4.00E-03,0,0,0,0,v
7/8/16 19:06,0.35,4.00E-03,0,0,0,0,v
7/8/16 19:12,0.32,5.00E-03,0,0,0,0,v
7/8/16 19:18,0.29,6.00E-03,0,0,0,0,v
7/8/16 19:24,0.26,5.00E-03,0,0,0,0,v
7/8/16 19:30,0.22,4.00E-03,0,0,0,0,v
7/8/16 19:36,0.19,5.00E-03,0,0,0,0,v
7/8/16 19:42,0.16,5.00E-03,0,0,0,0,v
7/8/16 19:48,0.13,4.00E-03,0,0,0,0,v
7/8/16 19:54,0.1,4.00E-03,0,0,0,0,v
7/8/16 20:00,0.06,5.00E-03,0,0,0,0,v
7/8/16 20:06,0.03,4.00E-03,0,0,0,0,v
7/8/16 20:12,5.00E-03,4.00E-03,0,0,0,0,v
7/8/16 20:18,-0.02,4.00E-03,0,0,0,0,v
7/8/16 20:24,-0.06,4.00E-03,0,0,0,0,v
7/8/16 20:30,-0.08,4.00E-03,0,0,0,0,v
7/8/16 20:36,-0.12,5.00E-03,0,0,0,0,v
7/8/16 20:42,-0.15,4.00E-03,0,0,0,0,v
7/8/16 20:48,-0.18,5.00E-03,0,0,0,0,v
7/8/16 20:54,-0.22,4.00E-03,0,0,0,0,v
7/8/16 21:00,-0.25,4.00E-03,0,0,0,0,v
7/8/16 21:06,-0.28,4.00E-03,0,0,0,0,v
7/8/16 21:12,-0.31,0,1,0,0,0,v
7/8/16 21:18,-0.35,0,1,0,0,0,v
7/8/16 21:24,-0.38,0,1,0,0,0,v
7/8/16 21:30,-0.41,5.00E-03,0,0,0,0,v
7/8/16 21:36,-0.44,4.00E-03,0,0,0,0,v
7/8/16 21:42,-0.48,4.00E-03,0,0,0,0,v
7/8/16 21:48,-0.5,3.00E-03,0,0,0,0,v
7/8/16 21:54,-0.54,5.00E-03,0,0,0,0,v
7/8/16 22:00,-0.57,5.00E-03,0,0,0,0,v
7/8/16 22:06,-0.59,6.00E-03,0,0,0,0,v
7/8/16 22:12,-0.62,4.00E-03,0,0,0,0,v
7/8/16 22:18,-0.65,3.00E-03,0,0,0,0,v
7/8/16 22:24,-0.68,3.00E-03,0,0,0,0,v
7/8/16 22:30,-0.7,4.00E-03,0,0,0,0,v
7/8/16 22:36,-0.73,3.00E-03,0,0,0,0,v
7/8/16 22:42,-0.75,4.00E-03,0,0,0,0,v
7/8/16 22:48,-0.77,2.00E-03,0,0,0,0,v
7/8/16 22:54,-0.79,2.00E-03,0,0,0,0,v
7/8/16 23:00,-0.81,3.00E-03,0,0,0,0,v
7/8/16 23:06,-0.83,3.00E-03,0,0,0,0,v
7/8/16 23:12,-0.84,2.00E-03,0,0,0,0,v
7/8/16 23:18,-0.84,2.00E-03,0,0,0,0,v
7/8/16 23:24,-0.84,1.00E-03,0,0,0,0,v
7/8/16 23:30,-0.82,3.00E-03,0,0,0,0,v
7/8/16 23:36,-0.78,6.00E-03,0,0,0,0,v
7/8/16 23:42,-0.73,8.00E-03,0,0,0,0,v
7/8/16 23:48,-0.66,9.00E-03,0,0,0,0,v
7/8/16 23:54,-0.58,0.01,0,0,0,0,v
7/9/16 00:00,-0.51,9.00E-03,0,0,0,0,v
7/9/16 00:06,-0.44,8.00E-03,0,0,0,0,v
7/9/16 00:12,-0.38,8.00E-03,0,0,0,0,v
7/9/16 00:18,-0.31,8.00E-03,0,0,0,0,v
7/9/16 00:24,-0.25,8.00E-03,0,0,0,0,v
7/9/16 00:30,-0.19,8.00E-03,0,0,0,0,v
7/9/16 00:36,-0.13,7.00E-03,0,0,0,0,v
7/9/16 00:42,-0.08,7.00E-03,0,0,0,0,v
7/9/16 00:48,-0.02,7.00E-03,0,0,0,0,v
7/9/16 00:54,0.02,6.00E-03,0,0,0,0,v
7/9/16 01:00,0.07,6.00E-03,0,0,0,0,v
7/9/16 01:06,0.12,6.00E-03,0,0,0,0,v
7/9/16 01:12,0.16,5.00E-03,0,0,0,0,v
7/9/16 01:18,0.21,5.00E-03,0,0,0,0,v
7/9/16 01:24,0.25,5.00E-03,0,0,0,0,v
7/9/16 01:30,0.3,5.00E-03,0,0,0,0,v
7/9/16 01:36,0.34,5.00E-03,0,0,0,0,v
7/9/16 01:42,0.38,6.00E-03,0,0,0,0,v
7/9/16 01:48,0.42,5.00E-03,0,0,0,0,v
7/9/16 01:54,0.46,4.00E-03,0,0,0,0,v
7/9/16 02:00,0.5,5.00E-03,0,0,0,0,v
7/9/16 02:06,0.54,7.00E-03,0,0,0,0,v
7/9/16 02:12,0.57,4.00E-03,0,0,0,0,v
7/9/16 02:18,0.62,6.00E-03,0,0,0,0,v
7/9/16 02:24,0.66,4.00E-03,0,0,0,0,v
7/9/16 02:30,0.69,3.00E-03,0,0,0,0,v
7/9/16 02:36,0.73,7.00E-03,0,0,0,0,v
7/9/16 02:42,0.76,4.00E-03,0,0,0,0,v
7/9/16 02:48,0.79,3.00E-03,0,0,0,0,v
7/9/16 02:54,0.82,5.00E-03,0,0,0,0,v
7/9/16 03:00,0.85,4.00E-03,0,0,0,0,v
7/9/16 03:06,0.88,5.00E-03,0,0,0,0,v
7/9/16 03:12,0.91,4.00E-03,0,0,0,0,v
7/9/16 03:18,0.94,3.00E-03,0,0,0,0,v
7/9/16 03:24,0.97,4.00E-03,0,0,0,0,v
7/9/16 03:30,1,3.00E-03,0,0,0,0,v
7/9/16 03:36,1.02,4.00E-03,0,0,0,0,v
7/9/16 03:42,1.05,3.00E-03,0,0,0,0,v
7/9/16 03:48,1.08,3.00E-03,0,0,0,0,v
7/9/16 03:54,1.11,4.00E-03,0,0,0,0,v
7/9/16 04:00,1.14,4.00E-03,0,0,0,0,v
7/9/16 04:06,1.16,3.00E-03,0,0,0,0,v
7/9/16 04:12,1.18,3.00E-03,0,0,0,0,v
7/9/16 04:18,1.2,2.00E-03,0,0,0,0,v
7/9/16 04:24,1.22,2.00E-03,0,0,0,0,v
7/9/16 04:30,1.23,1.00E-03,0,0,0,0,v
7/9/16 04:36,1.24,2.00E-03,0,0,0,0,v
7/9/16 04:42,1.25,1.00E-03,0,0,0,0,v
7/9/16 04:48,1.25,0,0,0,0,0,v
7/9/16 04:54,1.25,0,0,0,0,0,v
7/9/16 05:00,1.25,1.00E-03,0,0,0,0,v
7/9/16 05:06,1.25,1.00E-03,0,0,0,0,v
7/9/16 05:12,1.24,1.00E-03,0,0,0,0,v
7/9/16 05:18,1.23,2.00E-03,0,0,0,0,v
7/9/16 05:24,1.21,2.00E-03,0,0,0,0,v
7/9/16 05:30,1.19,8.00E-03,0,0,0,0,v
7/9/16 05:36,1.17,6.00E-03,0,0,0,0,v
7/9/16 05:42,1.14,4.00E-03,0,0,0,0,v
7/9/16 05:48,1.12,6.00E-03,0,0,0,0,v
7/9/16 05:54,1.08,5.00E-03,0,0,0,0,v
7/9/16 06:00,1.05,5.00E-03,0,0,0,0,v
7/9/16 06:06,1.02,4.00E-03,0,0,0,0,v
7/9/16 06:12,0.99,3.00E-03,0,0,0,0,v
7/9/16 06:18,0.96,5.00E-03,0,0,0,0,v
7/9/16 06:24,0.93,5.00E-03,0,0,0,0,v
7/9/16 06:30,0.89,5.00E-03,0,0,0,0,v
7/9/16 06:36,0.85,5.00E-03,0,0,0,0,v
7/9/16 06:42,0.82,0.01,0,0,0,0,v
7/9/16 06:48,0.78,6.00E-03,0,0,0,0,v
7/9/16 06:54,0.75,6.00E-03,0,0,0,0,v
7/9/16 07:00,0.71,5.00E-03,0,0,0,0,v
7/9/16 07:06,0.68,5.00E-03,0,0,0,0,v
7/9/16 07:12,0.64,5.00E-03,0,0,0,0,v
7/9/16 07:18,0.61,5.00E-03,0,0,0,0,v
7/9/16 07:24,0.57,4.00E-03,0,0,0,0,v
7/9/16 07:30,0.54,4.00E-03,0,0,0,0,v
7/9/16 07:36,0.5,5.00E-03,0,0,0,0,v
7/9/16 07:42,0.46,5.00E-03,0,0,0,0,v
7/9/16 07:48,0.43,4.00E-03,0,0,0,0,v
7/9/16 07:54,0.4,4.00E-03,0,0,0,0,v
7/9/16 08:00,0.36,4.00E-03,0,0,0,0,v
7/9/16 08:06,0.33,4.00E-03,0,0,0,0,v
7/9/16 08:12,0.3,3.00E-03,0,0,0,0,v
7/9/16 08:18,0.27,4.00E-03,0,0,0,0,v
7/9/16 08:24,0.24,4.00E-03,0,0,0,0,v
7/9/16 08:30,0.21,4.00E-03,0,0,0,0,v
7/9/16 08:36,0.18,4.00E-03,0,0,0,0,v
7/9/16 08:42,0.15,8.00E-03,0,0,0,0,v
7/9/16 08:48,0.12,5.00E-03,0,0,0,0,v
7/9/16 08:54,0.09,4.00E-03,0,0,0,0,v
7/9/16 09:00,0.06,4.00E-03,0,0,0,0,v
7/9/16 09:06,0.02,4.00E-03,0,0,0,0,v
7/9/16 09:12,-6.00E-03,4.00E-03,0,0,0,0,v
7/9/16 09:18,-0.03,5.00E-03,0,0,0,0,v
7/9/16 09:24,-0.07,4.00E-03,0,0,0,0,v
7/9/16 09:30,-0.1,4.00E-03,0,0,0,0,v
